,Power
15862,1205
15863,487
15864,1101
15865,858
15866,572
15867,981
15868,901
15869,1497
15870,1196
15871,514
15872,1750
15873,783
15874,2642
15875,1510
15876,-118
15877,2698
15878,594
15879,1302
15880,1092
15881,1077
15882,686
15883,951
15884,1155
15885,689
15886,1216
15887,1210
15888,881
15889,1058
15890,996
15891,510
15892,1208
15893,1339
15894,706
15895,433
15896,720
15897,1444
15898,1898
15899,1168
15900,963
15901,-952
15902,1011
15903,1553
15904,934
15905,1005
15906,922
15907,1047
15908,522
15909,952
15910,882
15911,894
15912,884
15913,727
15914,1400
15915,736
15916,998
15917,1192
15918,1186
15919,866
15920,971
15921,1680
15922,-747
15923,-1499
15924,3145
15925,1280
15926,4272
15927,1331
15928,2344
15929,902
15930,906
15931,1027
15932,1194
15933,733
15934,484
15935,1475
15936,747
15937,848
15938,610
15939,842
15940,877
15941,458
15942,1240
15943,718
15944,1036
15945,570
15946,2533
15947,2418
15948,1994
15949,1089
15950,127
15951,2966
15952,1473
15953,412
15954,763
15955,642
15956,1195
15957,993
15958,1139
15959,723
15960,1363
15961,714
15962,891
15963,1179
15964,1047
15965,737
15966,586
15967,508
15968,698
15969,1277
15970,501
15971,1500
15972,2115
15973,1060
15974,971
15975,1139
15976,1043
15977,1030
15978,1207
15979,1020
15980,806
15981,1139
15982,648
15983,830
15984,1307
15985,730
15986,1456
15987,1066
15988,1132
15989,805
15990,789
15991,677
15992,247
15993,2012
15994,1992
15995,1774
15996,2676
15997,2659
15998,1805
15999,1884
16000,597
16001,934
16002,1176
16003,1128
16004,848
16005,1301
16006,786
16007,885
16008,301
16009,499
16010,1094
16011,1598
16012,787
16013,672
16014,1618
16015,1035
16016,496
16017,2107
16018,1736
16019,4681
16020,3125
16021,3062
16022,-58
16023,1399
16024,1227
16025,679
16026,1170
16027,1291
16028,698
16029,1036
16030,958
16031,1198
16032,1252
16033,1275
16034,1127
16035,687
16036,873
16037,1193
16038,1137
16039,1140
16040,484
16041,1357
16042,1016
16043,509
16044,4494
16045,3282
16046,52
16047,1269
16048,1799
16049,650
16050,1047
16051,916
16052,892
16053,669
16054,1065
16055,470
16056,968
16057,803
16058,1257
16059,1165
16060,665
16061,1208
16062,788
16063,670
16064,461
16065,566
16066,1862
16067,1210
16068,3745
16069,2541
16070,2233
16071,1308
16072,2158
16073,1317
16074,681
16075,850
16076,866
16077,1043
16078,1043
16079,1273
16080,1117
16081,925
16082,1376
16083,483
16084,956
16085,807
16086,1512
16087,718
16088,1043
16089,1495
16090,1009
16091,1199
16092,1817
16093,2621
16094,-229
16095,1730
16096,852
16097,165
16098,891
16099,445
16100,1473
16101,1021
16102,616
16103,1164
16104,1220
16105,487
16106,576
16107,511
16108,495
16109,1114
16110,583
16111,671
16112,1377
16113,1377
16114,-412
16115,2204
16116,2850
16117,906
16118,-590
16119,1199
16120,1062
16121,767
16122,1257
16123,1328
16124,777
16125,638
16126,605
16127,1198
16128,1069
16129,801
16130,769
16131,1356
16132,805
16133,655
16134,860
16135,902
16136,856
16137,1671
16138,325
16139,3088
16140,1975
16141,1281
16142,1946
16143,1739
16144,2182
16145,709
16146,1097
16147,864
16148,896
16149,1146
16150,893
16151,1065
16152,455
16153,715
16154,1029
16155,891
16156,1540
16157,625
16158,987
16159,887
16160,654
16161,1794
16162,4803
16163,5717
16164,1474
16165,-967
16166,1985
16167,1269
16168,493
16169,672
16170,1237
16171,1107
16172,961
16173,767
16174,1207
16175,737
16176,991
16177,1108
16178,205
16179,1367
16180,1252
16181,831
16182,417
16183,956
16184,888
16185,1742
16186,336
16187,1126
16188,3475
16189,3451
16190,-802
16191,2272
16192,34
16193,1164
16194,1018
16195,1255
16196,1426
16197,761
16198,981
16199,1235
16200,1005
16201,769
16202,1500
16203,1540
16204,800
16205,1374
16206,1105
16207,399
16208,712
16209,1122
16210,1284
16211,3627
16212,1698
16213,680
16214,375
16215,2227
16216,-327
16217,1218
16218,1270
16219,839
16220,1098
16221,791
16222,632
16223,320
16224,1203
16225,838
16226,1127
16227,232
16228,1376
16229,971
16230,1383
16231,752
16232,485
16233,982
16234,3021
16235,3733
16236,557
16237,2359
16238,1800
16239,807
16240,1058
16241,1181
16242,477
16243,907
16244,593
16245,690
16246,866
16247,1345
16248,750
16249,1260
16250,1362
16251,1538
16252,507
16253,1359
16254,910
16255,681
16256,786
16257,1300
16258,1248
16259,1993
16260,2233
16261,3506
16262,2046
16263,1953
16264,1709
16265,880
16266,1284
16267,591
16268,727
16269,337
16270,860
16271,655
16272,1517
16273,934
16274,1192
16275,1272
16276,806
16277,1135
16278,764
16279,1122
16280,1232
16281,798
16282,2270
16283,3908
16284,748
16285,-44
16286,-350
16287,2236
16288,1288
16289,789
16290,917
16291,1547
16292,934
16293,729
16294,722
16295,1380
16296,742
16297,802
16298,557
16299,945
16300,402
16301,906
16302,1083
16303,690
16304,768
16305,1363
16306,3678
16307,2285
16308,590
16309,2059
16310,-549
16311,2798
16312,469
16313,1260
16314,907
16315,1139
16316,1356
16317,674
16318,1299
16319,1486
16320,1056
16321,880
16322,737
16323,770
16324,953
16325,765
16326,1076
16327,901
16328,900
16329,1595
16330,1674
16331,-1015
16332,3467
16333,1698
16334,1687
16335,-1116
16336,595
16337,1072
16338,685
16339,1006
16340,365
16341,496
16342,1231
16343,775
16344,872
16345,775
16346,676
16347,1208
16348,1160
16349,1160
16350,1115
16351,1224
16352,774
16353,1312
16354,2626
16355,855
16356,4678
16357,-613
16358,109
16359,1436
16360,725
16361,553
16362,681
16363,918
16364,682
16365,888
16366,910
16367,1525
16368,859
16369,1151
16370,1033
16371,690
16372,959
16373,1135
16374,906
16375,510
16376,848
16377,1017
16378,1891
16379,2
16380,3017
16381,2908
16382,78
16383,1220
16384,1425
16385,480
16386,475
16387,419
16388,1198
16389,1003
16390,874
16391,694
16392,1348
16393,940
16394,1050
16395,727
16396,1031
16397,267
16398,798
16399,327
16400,956
16401,837
16402,3471
16403,845
16404,126
16405,175
16406,2336
16407,2255
16408,963
16409,1289
16410,975
16411,969
16412,1026
16413,1178
16414,477
16415,1040
16416,534
16417,1257
16418,970
16419,915
16420,1028
16421,1183
16422,734
16423,596
16424,1339
16425,1016
16426,1675
16427,64
16428,4149
16429,1899
16430,1519
16431,447
16432,502
16433,943
16434,988
16435,800
16436,528
16437,799
16438,1227
16439,831
16440,1106
16441,928
16442,1235
16443,786
16444,399
16445,1297
16446,638
16447,848
16448,430
16449,802
16450,1151
16451,2023
16452,264
16453,344
16454,1204
16455,437
16456,1140
16457,831
16458,1337
16459,1098
16460,1049
16461,983
16462,1240
16463,1493
16464,485
16465,647
16466,932
16467,795
16468,859
16469,1035
16470,509
16471,957
16472,1026
16473,880
16474,2596
16475,569
16476,3153
16477,775
16478,2936
16479,1677
16480,1460
16481,1315
16482,1227
16483,856
16484,891
16485,969
16486,1491
16487,692
16488,1162
16489,1100
16490,794
16491,1495
16492,1048
16493,876
16494,734
16495,772
16496,635
16497,1652
16498,641
16499,2309
16500,3001
16501,1810
16502,1550
16503,767
16504,858
16505,867
16506,1147
16507,400
16508,638
16509,1210
16510,987
16511,369
16512,939
16513,849
16514,361
16515,382
16516,955
16517,1138
16518,925
16519,914
16520,1151
16521,533
16522,-787
16523,307
16524,1710
16525,2938
16526,-391
16527,1556
16528,1278
16529,806
16530,866
16531,1532
16532,429
16533,916
16534,666
16535,1032
16536,935
16537,904
16538,1368
16539,1728
16540,1235
16541,717
16542,886
16543,1262
16544,838
16545,1270
16546,3911
16547,3416
16548,-1213
16549,2022
16550,1953
16551,710
16552,890
16553,762
16554,742
16555,840
16556,887
16557,617
16558,677
16559,1602
16560,963
16561,731
16562,895
16563,1412
16564,897
16565,723
16566,1184
16567,803
16568,1191
16569,1439
16570,960
16571,3921
16572,2015
16573,4417
16574,4495
16575,2481
16576,816
16577,748
16578,565
16579,592
16580,966
16581,816
16582,780
16583,1456
16584,878
16585,735
16586,1229
16587,1060
16588,881
16589,1356
16590,1432
16591,456
16592,1184
16593,1378
16594,3637
16595,2512
16596,1823
16597,504
16598,780
16599,2954
16600,1191
16601,1358
16602,992
16603,782
16604,890
16605,754
16606,604
16607,1063
16608,833
16609,590
16610,1536
16611,1516
16612,1003
16613,1087
16614,777
16615,891
16616,768
16617,751
16618,907
16619,559
16620,2086
16621,1622
16622,4244
16623,239
16624,159
16625,1207
16626,689
16627,1465
16628,1031
16629,1208
16630,606
16631,1155
16632,1456
16633,812
16634,972
16635,1633
16636,610
16637,1821
16638,838
16639,585
16640,827
16641,693
16642,2432
16643,1705
16644,2806
16645,1662
16646,1067
16647,2606
16648,1523
16649,1051
16650,532
16651,858
16652,897
16653,592
16654,654
16655,1303
16656,1055
16657,859
16658,1467
16659,1066
16660,1404
16661,523
16662,653
16663,1082
16664,923
16665,246
16666,1812
16667,6269
16668,3599
16669,1291
16670,2476
16671,1419
16672,223
16673,1396
16674,705
16675,942
16676,930
16677,930
16678,754
16679,1011
16680,769
16681,1200
16682,943
16683,1414
16684,832
16685,698
16686,1148
16687,259
16688,1085
16689,1285
16690,3086
16691,3890
16692,1941
16693,753
16694,2990
16695,-949
16696,226
16697,1078
16698,921
16699,878
16700,515
16701,488
16702,934
16703,936
16704,927
16705,1027
16706,537
16707,613
16708,981
16709,845
16710,1168
16711,1513
16712,841
16713,1540
16714,3300
16715,302
16716,1054
16717,-732
16718,2704
16719,1963
16720,1404
16721,793
16722,663
16723,1116
16724,1609
16725,773
16726,914
16727,1321
16728,1008
16729,763
16730,948
16731,1577
16732,1429
16733,1453
16734,1161
16735,758
16736,1206
16737,1655
16738,14
16739,4059
16740,889
16741,2957
16742,872
16743,1137
16744,638
16745,1077
16746,1375
16747,555
16748,837
16749,736
16750,1472
16751,1263
16752,1528
16753,915
16754,1178
16755,668
16756,1037
16757,592
16758,1047
16759,1076
16760,826
16761,601
16762,2581
16763,21
16764,2456
16765,-207
16766,1846
16767,1620
16768,2372
16769,646
16770,897
16771,809
16772,896
16773,111
16774,1107
16775,597
16776,1209
16777,608
16778,727
16779,592
16780,961
16781,921
16782,881
16783,989
16784,216
16785,1136
16786,1839
16787,3136
16788,1375
16789,1091
16790,4012
16791,2619
16792,652
16793,913
16794,1530
16795,622
16796,554
16797,978
16798,1173
16799,937
16800,1414
16801,441
16802,528
16803,547
16804,1354
16805,1150
16806,1095
16807,959
16808,786
16809,1602
16810,851
16811,1493
16812,1658
16813,805
16814,1398
16815,2798
16816,427
16817,1272
16818,952
16819,780
16820,806
16821,799
16822,609
16823,1013
16824,1375
16825,1802
16826,476
16827,1000
16828,784
16829,886
16830,634
16831,408
16832,1562
16833,2106
16834,2472
16835,2792
16836,542
16837,1700
16838,1395
16839,-1842
16840,1293
16841,1423
16842,632
16843,818
16844,1390
16845,817
16846,1192
16847,1266
16848,925
16849,1341
16850,1058
16851,792
16852,1503
16853,1091
16854,1238
16855,354
16856,786
16857,1522
16858,1157
16859,2388
16860,-515
16861,3962
16862,2591
16863,2793
16864,-55
16865,1154
16866,727
16867,994
16868,678
16869,679
16870,959
16871,793
16872,1113
16873,790
16874,704
16875,1246
16876,1134
16877,1159
16878,845
16879,1016
16880,642
16881,1105
16882,1623
16883,2155
16884,1603
16885,519
16886,2684
16887,1741
16888,845
16889,718
16890,527
16891,612
16892,539
16893,769
16894,495
16895,1072
16896,1153
16897,1176
16898,918
16899,1045
16900,940
16901,917
16902,1291
16903,1322
16904,396
16905,1750
16906,1466
16907,6115
16908,3019
16909,1941
16910,620
16911,1289
16912,677
16913,1237
16914,790
16915,991
16916,930
16917,791
16918,651
16919,785
16920,879
16921,779
16922,751
16923,1450
16924,1233
16925,928
16926,599
16927,880
16928,453
16929,1097
16930,2582
16931,1557
16932,3162
16933,4385
16934,1764
16935,-789
16936,1215
16937,306
16938,1404
16939,1592
16940,639
16941,1220
16942,809
16943,1092
16944,915
16945,748
16946,1091
16947,1434
16948,1337
16949,1468
16950,1122
16951,1043
16952,1612
16953,743
16954,1731
16955,2599
16956,1791
16957,3418
16958,764
16959,-234
16960,723
16961,909
16962,1306
16963,1086
16964,453
16965,1253
16966,665
16967,1216
16968,1891
16969,587
16970,1340
16971,1459
16972,922
16973,960
16974,552
16975,820
16976,683
16977,758
16978,141
16979,2039
16980,2754
16981,800
16982,3147
16983,110
16984,866
16985,653
16986,418
16987,788
16988,1123
16989,798
16990,1168
16991,794
16992,760
16993,708
16994,819
16995,991
16996,948
16997,517
16998,1021
16999,731
17000,749
17001,688
17002,2098
17003,2858
17004,1837
17005,2329
17006,-792
17007,803
17008,761
17009,1305
17010,1391
17011,715
17012,1275
17013,1049
17014,1224
17015,1357
17016,1499
17017,724
17018,571
17019,991
17020,1172
17021,984
17022,1133
17023,503
17024,385
17025,916
17026,2996
17027,1980
17028,-204
17029,1112
17030,680
17031,2680
17032,1717
17033,1160
17034,606
17035,1048
17036,680
17037,820
17038,1194
17039,913
17040,890
17041,1106
17042,884
17043,1555
17044,1212
17045,1068
17046,980
17047,850
17048,128
17049,1018
17050,2120
17051,2735
17052,3327
17053,2261
17054,378
17055,1724
17056,470
17057,706
17058,1208
17059,618
17060,1112
17061,1043
17062,336
17063,1295
17064,804
17065,1081
17066,1210
17067,958
17068,1025
17069,1216
17070,1154
17071,1345
17072,402
17073,785
17074,3057
17075,1895
17076,3287
17077,85
17078,2376
17079,528
17080,843
17081,849
17082,1036
17083,745
17084,1326
17085,995
17086,757
17087,1146
17088,1419
17089,964
17090,988
17091,873
17092,1813
17093,1525
17094,725
17095,688
17096,716
17097,1242
17098,1876
17099,151
17100,-413
17101,2498
17102,-1012
17103,291
17104,1208
17105,819
17106,1205
17107,822
17108,692
17109,1042
17110,1222
17111,586
17112,1501
17113,1167
17114,1318
17115,580
17116,1146
17117,1326
17118,1255
17119,991
17120,772
17121,1793
17122,2509
17123,2611
17124,3936
17125,2038
17126,-451
17127,1886
17128,672
17129,1008
17130,456
17131,973
17132,446
17133,829
17134,664
17135,910
17136,1212
17137,795
17138,1121
17139,771
17140,1235
17141,883
17142,429
17143,909
17144,1053
17145,986
17146,1112
17147,951
17148,356
17149,2189
17150,1576
17151,2679
17152,689
17153,1408
17154,903
17155,1168
17156,368
17157,1043
17158,686
17159,938
17160,985
17161,586
17162,991
17163,1243
17164,1208
17165,1096
17166,745
17167,1013
17168,312
17169,1215
17170,2287
17171,2173
17172,1994
17173,330
17174,2099
17175,2190
17176,359
17177,666
17178,1022
17179,1492
17180,1068
17181,1069
17182,1039
17183,1334
17184,1003
17185,1127
17186,886
17187,2112
17188,887
17189,818
17190,1033
17191,1145
17192,484
17193,1101
17194,1636
17195,3741
17196,4457
17197,3279
17198,3112
17199,2184
17200,1399
17201,609
17202,1321
17203,1203
17204,1445
17205,1268
17206,930
17207,1503
17208,1056
17209,474
17210,1786
17211,1138
17212,755
17213,732
17214,1048
17215,1217
17216,1004
17217,2015
17218,429
17219,-440
17220,2740
17221,535
17222,2313
17223,-972
17224,1879
17225,900
17226,1304
17227,942
17228,942
17229,1186
17230,662
17231,842
17232,1238
17233,1269
17234,1601
17235,1503
17236,725
17237,760
17238,799
17239,737
17240,789
17241,1896
17242,1796
17243,1023
17244,53
17245,4699
17246,913
17247,780
17248,932
17249,826
17250,1069
17251,1150
17252,703
17253,1009
17254,1238
17255,880
17256,866
17257,843
17258,1490
17259,669
17260,1118
17261,960
17262,937
17263,976
17264,605
17265,1532
17266,950
17267,904
17268,2594
17269,3500
17270,3331
17271,-314
17272,2293
17273,850
17274,742
17275,1423
17276,874
17277,492
17278,593
17279,1397
17280,750
17281,1320
17282,974
17283,1629
17284,843
17285,806
17286,1400
17287,412
17288,874
17289,870
17290,3174
17291,2353
17292,-185
17293,1999
17294,447
17295,1414
17296,928
17297,747
17298,566
17299,1010
17300,826
17301,1179
17302,573
17303,1223
17304,1491
17305,723
17306,1091
17307,1689
17308,569
17309,1160
17310,1223
17311,1336
17312,398
17313,249
17314,1586
17315,3477
17316,741
17317,1725
17318,736
17319,701
17320,750
17321,507
17322,1099
17323,666
17324,1157
17325,1152
17326,1221
17327,751
17328,962
17329,1508
17330,1361
17331,1358
17332,1247
17333,634
17334,596
17335,580
17336,1121
17337,1191
17338,2879
17339,3419
17340,1678
17341,360
17342,768
17343,759
17344,1748
17345,1063
17346,737
17347,760
17348,1156
17349,860
17350,797
17351,871
17352,774
17353,1037
17354,1240
17355,1270
17356,1313
17357,953
17358,1153
17359,1017
17360,452
17361,832
17362,1410
17363,1260
17364,1488
17365,2720
17366,25
17367,1338
17368,461
17369,788
17370,1095
17371,1077
17372,589
17373,689
17374,391
17375,1367
17376,1528
17377,435
17378,1379
17379,2295
17380,1064
17381,866
17382,1249
17383,920
17384,1312
17385,1902
17386,1704
17387,2542
17388,1035
17389,904
17390,1657
17391,2578
17392,836
17393,1271
17394,1258
17395,856
17396,595
17397,584
17398,559
17399,901
17400,1140
17401,887
17402,1066
17403,411
17404,1355
17405,1528
17406,693
17407,832
17408,608
17409,1058
17410,1897
17411,2997
17412,1761
17413,2418
17414,2104
17415,1416
17416,1544
17417,1034
17418,837
17419,774
17420,626
17421,695
17422,524
17423,1113
17424,1049
17425,805
17426,1183
17427,738
17428,1236
17429,657
17430,1024
17431,658
17432,907
17433,-98
17434,-9
17435,1859
17436,3347
17437,4535
17438,1362
17439,2806
17440,1015
17441,1362
17442,904
17443,1114
17444,731
17445,1032
17446,736
17447,885
17448,989
17449,1198
17450,1912
17451,798
17452,1095
17453,1144
17454,771
17455,1052
17456,309
17457,1807
17458,2126
17459,3597
17460,765
17461,1099
17462,2695
17463,2522
17464,1175
17465,344
17466,1132
17467,1036
17468,1680
17469,748
17470,541
17471,902
17472,1605
17473,618
17474,1343
17475,150
17476,661
17477,1069
17478,697
17479,792
17480,503
17481,1133
17482,2823
17483,2735
17484,3532
17485,583
17486,1542
17487,1537
17488,964
17489,1053
17490,718
17491,1144
17492,584
17493,1074
17494,446
17495,1233
17496,1036
17497,660
17498,995
17499,1513
17500,724
17501,1107
17502,1097
17503,830
17504,1298
17505,1087
17506,-1014
17507,3834
17508,2635
17509,1109
17510,1764
17511,2402
17512,592
17513,890
17514,509
17515,595
17516,450
17517,627
17518,846
17519,1253
17520,840
17521,1099
17522,1234
17523,305
17524,459
17525,1077
17526,756
17527,712
17528,1644
17529,1021
17530,2617
17531,483
17532,2681
17533,634
17534,2039
17535,3416
17536,1724
17537,744
17538,594
17539,722
17540,1136
17541,784
17542,1075
17543,587
17544,1127
17545,705
17546,1091
17547,1178
17548,1298
17549,923
17550,1143
17551,1055
17552,798
17553,1046
17554,-912
17555,2159
17556,1994
17557,3495
17558,2824
17559,734
17560,-49
17561,669
17562,315
17563,587
17564,1073
17565,811
17566,830
17567,863
17568,783
17569,907
17570,757
17571,1283
17572,1364
17573,696
17574,699
17575,742
17576,1043
17577,862
17578,773
17579,3536
17580,25
17581,637
17582,2927
17583,-507
17584,484
17585,1138
17586,657
17587,1268
17588,1109
17589,780
17590,619
17591,1254
17592,1191
17593,700
17594,630
17595,889
17596,810
17597,482
17598,667
17599,643
17600,865
17601,776
17602,398
17603,2572
17604,861
17605,3492
17606,1756
17607,178
17608,908
17609,811
17610,872
17611,718
17612,1052
17613,892
17614,763
17615,1338
